PF,perf.area,roughness,perf.side
6976,upper left,0.052455,Left
6976,upper left,0.008444,Left
6976,upper left,0.009456,Left
6976,upper left,0.039582,Left
6976,upper left,0.01304,Left
6976,upper left,0.020282,Left
6976,upper left,0.011128,Left
6976,upper left,0.030243,Left
6976,upper left,0.007928,Left
6976,upper left,0.009746,Left
6976,upper left,0.015057,Left
6976,upper left,0.011763,Left
6976,upper left,0.027504,Left
6976,upper left,0.008841,Left
6976,upper left,0.039101,Left
6976,upper left,0.010698,Left
6976,upper left,0.007424,Left
6976,upper left,0.008549,Left
6976,upper left,0.007368,Left
6976,upper left,0.019627,Left
6976,upper left,0.011342,Left
6976,upper left,0.007359,Left
6976,upper left,0.009388,Left
6976,upper left,0.015853,Left
6976,upper left,0.037565,Left
6976,upper left,0.005883,Left
6976,upper left,0.032477,Left
6976,upper left,0.009187,Left
6976,upper left,0.006823,Left
6976,upper left,0.014121,Left
6976,upper left,0.021144,Left
6976,upper left,0.008495,Left
6976,upper left,0.009472,Left
6976,upper left,0.010177,Left
6976,upper left,0.005609,Left
6976,upper left,0.015584,Left
6976,upper left,0.006196,Left
6976,upper left,0.022089,Left
6976,upper left,0.011024,Left
6976,upper left,0.006559,Left
6976,upper left,0.022077,Left
6976,upper left,0.016726,Left
6976,upper left,0.04614,Left
6976,upper left,0.040706,Left
6976,upper left,0.010391,Left
6976,upper left,0.013379,Left
6976,upper left,0.007795,Left
6976,upper left,0.038664,Left
6976,upper left,0.043192,Left
6976,upper left,0.006178,Left
6976,upper left,0.008351,Left
6976,upper left,0.014672,Left
6976,upper left,0.007734,Left
6976,upper left,0.034,Left
6976,upper left,0.0086130000000000009,Left
6976,upper left,0.013797,Left
6976,upper left,0.017722,Left
6976,upper left,0.006494,Left
6976,upper left,0.020074,Left
6976,upper left,0.009892,Left
6976,upper left,0.010818,Left
6976,upper left,0.018226,Left
6976,upper left,0.047219,Left
6976,upper left,0.014562,Left
6976,upper left,0.043097,Left
6976,upper left,0.007798,Left
6976,upper left,0.03916,Left
6976,upper left,0.009898,Left
6976,upper left,0.008586,Left
6976,upper left,0.011711,Left
6976,upper left,0.044567,Left
6976,upper left,0.00921,Left
6976,upper left,0.014243,Left
6976,upper left,0.007288,Left
6976,upper left,0.018403,Left
6976,upper left,0.019737,Left
6976,upper left,0.02931,Left
6976,upper left,0.007607,Left
6976,upper left,0.014802,Left
6976,upper left,0.007788,Left
6976,upper left,0.007102,Left
6976,upper left,0.008693,Left
6976,upper left,0.012868,Left
6976,upper left,0.024767,Left
6976,upper left,0.014729,Left
6976,upper left,0.012163,Left
6976,upper left,0.007636,Left
6976,upper left,0.013067,Left
6976,upper left,0.01127,Left
6976,upper left,0.022293,Left
6976,upper left,0.008635,Left
6976,upper left,0.049774,Left
6976,upper left,0.032882,Left
6976,upper right,0.052528,Right
6976,upper right,0.037092,Right
6976,upper right,0.019201,Right
6976,upper right,0.016969,Right
6976,upper right,0.00598,Right
6976,upper right,0.005824,Right
6976,upper right,0.008863,Right
6976,upper right,0.006248,Right
6976,upper right,0.032138,Right
6976,upper right,0.01613,Right
6976,upper right,0.018357,Right
6976,upper right,0.051564,Right
6976,upper right,0.017682,Right
6976,upper right,0.007287,Right
6976,upper right,0.018041,Right
6976,upper right,0.008756,Right
6976,upper right,0.033201,Right
6976,upper right,0.008863,Right
6976,upper right,0.010647,Right
6976,upper right,0.02557,Right
6976,upper right,0.014616,Right
6976,upper right,0.014891,Right
6976,upper right,0.037549,Right
6976,upper right,0.035233,Right
6976,upper right,0.00774,Right
6976,upper right,0.005334,Right
6976,upper right,0.01236,Right
6976,upper right,0.044988,Right
6976,upper right,0.005164,Right
6976,upper right,0.007535,Right
6976,upper right,0.026075,Right
6976,upper right,0.017479,Right
6976,upper right,0.044035,Right
6976,upper right,0.007927,Right
6976,upper right,0.020826,Right
6976,upper right,0.005824,Right
6976,upper right,0.008582,Right
6976,upper right,0.026405,Right
6976,upper right,0.019117,Right
6976,upper right,0.022411,Right
6976,upper right,0.030633,Right
6976,upper right,0.012109,Right
6976,upper right,0.00899,Right
6976,upper right,0.028288,Right
6976,upper right,0.006419,Right
6976,upper right,0.048135,Right
6976,upper right,0.008026,Right
6976,upper right,0.015052,Right
6976,upper right,0.035878,Right
6976,upper right,0.015977,Right
6976,upper right,0.012676,Right
6976,upper right,0.013807,Right
6976,upper right,0.012141,Right
6976,upper right,0.005556,Right
6976,upper right,0.029709,Right
6976,upper right,0.005946,Right
6976,upper right,0.023196,Right
6976,upper right,0.014738,Right
6976,upper right,0.037932,Right
6976,upper right,0.020369,Right
6976,upper right,0.015528,Right
6976,upper right,0.006305,Right
6976,upper right,0.010579,Right
6976,upper right,0.007916,Right
6976,upper right,0.025581,Right
6976,upper right,0.028773,Right
6976,upper right,0.010071,Right
6976,upper right,0.007052,Right
6976,upper right,0.032452,Right
6976,upper right,0.00514,Right
6976,upper right,0.007246,Right
6976,upper right,0.007808,Right
6976,upper right,0.011852,Right
6976,upper right,0.008571,Right
6976,upper right,0.009766,Right
6976,upper right,0.009316,Right
6976,upper right,0.006043,Right
6976,upper right,0.007216,Right
6976,upper right,0.032677,Right
6976,upper right,0.012412,Right
6976,upper right,0.010101,Right
6976,upper right,0.006208,Right
6976,upper right,0.027408,Right
6976,upper right,0.013121,Right
6976,upper right,0.005374,Right
6976,upper right,0.012834,Right
6976,upper right,0.010288,Right
6976,upper right,0.042212,Right
6976,upper right,0.005259,Right
6976,upper right,0.013098,Right
6976,upper right,0.007342,Right
6976,upper right,0.006039,Right
6976,upper right,0.008993,Right
6976,upper right,0.016218,Right
6976,upper right,0.009238,Right
6976,upper right,0.005609,Right
6976,upper right,0.030039,Right
6976,upper right,0.011241,Right
6976,upper right,0.010774,Right
6976,upper right,0.006312,Right
6977,lower left,0.00829,Left
6977,lower left,0.048029,Left
6977,lower left,0.008101,Left
6977,lower left,0.013909,Left
6977,lower left,0.008077,Left
6977,lower left,0.011051,Left
6977,lower left,0.032542,Left
6977,lower left,0.011296,Left
6977,lower left,8.96e-4,Left
6977,lower left,0.025601,Left
6977,lower left,0.005941,Left
6977,lower left,0.030155,Left
6977,lower left,0.006586,Left
6977,lower left,0.01783,Left
6977,lower left,0.012692,Left
6977,lower left,0.017673,Left
6977,lower left,0.006909,Left
6977,lower left,0.006631,Left
6977,lower left,0.030484,Left
6977,lower left,0.015932,Left
6977,lower left,0.003589,Left
6977,lower left,0.00743,Left
6977,lower left,0.026262,Left
6977,lower left,0.002447,Left
6977,lower left,0.008756,Left
6977,lower left,0.016245,Left
6977,lower left,0.023766,Left
6977,lower left,0.004141,Left
6977,lower left,0.007072,Left
6977,lower left,0.014343,Left
6977,lower left,0.021023,Left
6977,lower left,0.043577,Left
6977,lower left,0.044204,Left
6977,lower left,0.030015,Left
6977,lower left,0.01128,Left
6977,lower left,0.019309,Left
6977,lower left,0.019503,Left
6977,lower left,0.0068780000000000004,Left
6977,lower left,0.00937,Left
6977,lower left,0.013474,Left
6977,lower left,0.005732,Left
6977,lower left,0.01802,Left
6977,lower left,0.003842,Left
6977,lower left,0.004629,Left
6977,lower left,0.003526,Left
6977,lower left,0.02003,Left
6977,lower left,0.014628,Left
6977,lower left,0.052693,Left
6977,lower left,0.014131,Left
6977,lower left,0.00834,Left
6977,lower left,0.00467,Left
6977,lower left,0.008151,Left
6977,lower left,0.024837,Left
6977,lower left,0.056019,Left
6977,lower left,0.015313,Left
6977,lower left,0.016595,Left
6977,lower left,0.037183,Left
6977,lower left,0.007704,Left
6977,lower left,0.031153,Left
6977,lower left,0.002494,Left
6977,lower left,0.012619,Left
6977,lower left,0.022273,Left
6977,lower left,0.017708,Left
6977,lower left,0.005128,Left
6977,lower left,0.042366,Left
6977,lower left,0.004987,Left
6977,lower left,0.04444,Left
6977,lower left,0.051411,Left
6977,lower left,0.005695,Left
6977,lower left,0.007296,Left
6977,lower left,0.005747,Left
6977,lower left,0.037773,Left
6977,lower left,0.010704,Left
6977,lower left,0.005807,Left
6977,lower left,0.009411,Left
6977,lower left,0.015966,Left
6977,lower left,0.003854,Left
6977,lower left,0.010796,Left
6977,lower left,0.012948,Left
6977,lower left,0.0088940000000000009,Left
6977,lower left,0.038389,Left
6977,lower left,0.008687,Left
6977,lower left,0.01063,Left
6977,lower left,0.012343,Left
6977,lower left,0.016599,Left
6977,lower left,0.012597,Left
6977,lower left,0.005381,Left
6977,lower left,0.014028,Left
6977,lower left,0.007382,Left
6977,lower left,0.016774,Left
6977,lower left,0.007304,Left
6977,lower left,0.013919,Left
6977,lower left,0.001499,Left
6977,lower left,0.008153,Left
6977,lower left,0.046275,Left
6977,lower left,0.013964,Left
6977,lower left,0.032205,Left
6977,lower left,0.050302,Left
6977,lower left,0.00913,Left
6977,lower left,0.017082,Left
6977,lower right,0.010632,Right
6977,lower right,0.008815,Right
6977,lower right,0.02125,Right
6977,lower right,0.015231,Right
6977,lower right,0.015946,Right
6977,lower right,0.010735,Right
6977,lower right,0.005913,Right
6977,lower right,0.019039,Right
6977,lower right,0.045039,Right
6977,lower right,0.016339,Right
6977,lower right,0.017754,Right
6977,lower right,0.027411,Right
6977,lower right,0.008583,Right
6977,lower right,0.011441,Right
6977,lower right,0.021058,Right
6977,lower right,0.0237,Right
6977,lower right,0.007683,Right
6977,lower right,0.022553,Right
6977,lower right,0.016178,Right
6977,lower right,0.004275,Right
6977,lower right,0.019666,Right
6977,lower right,0.011781,Right
6977,lower right,0.007812,Right
6977,lower right,0.010593,Right
6977,lower right,0.009825,Right
6977,lower right,0.014058,Right
6977,lower right,0.025437,Right
6977,lower right,0.007451,Right
6977,lower right,0.026485,Right
6977,lower right,0.00901,Right
6977,lower right,0.015732,Right
6977,lower right,0.011322,Right
6977,lower right,0.022763,Right
6977,lower right,0.032165,Right
6977,lower right,0.007457,Right
6977,lower right,0.013291,Right
6977,lower right,0.023008,Right
6977,lower right,0.029283,Right
6977,lower right,0.002091,Right
6977,lower right,0.016458,Right
6977,lower right,0.009529,Right
6977,lower right,0.002902,Right
6977,lower right,0.046123,Right
6977,lower right,0.012301,Right
6977,lower right,0.013674,Right
6977,lower right,0.026247,Right
6977,lower right,0.005783,Right
6977,lower right,0.042762,Right
6977,lower right,0.029518,Right
6977,lower right,0.02855,Right
6977,lower right,0.006335,Right
6977,lower right,0.016052,Right
6977,lower right,0.022035,Right
6977,lower right,0.030664,Right
6977,lower right,0.005239,Right
6977,lower right,0.005345,Right
6977,lower right,0.014633,Right
6977,lower right,0.016246,Right
6977,lower right,0.048336,Right
6977,lower right,0.013178,Right
6977,lower right,0.0048,Right
6977,lower right,0.009329,Right
6977,lower right,0.033282,Right
6977,lower right,0.032741,Right
6977,lower right,0.007705,Right
6977,lower right,0.019447,Right
6977,lower right,0.015657,Right
6977,lower right,0.023535,Right
6977,lower right,0.007341,Right
6977,lower right,0.011791,Right
6977,lower right,0.021301,Right
6977,lower right,0.003646,Right
6977,lower right,0.021552,Right
6977,lower right,0.007551,Right
6977,lower right,0.019579,Right
6977,lower right,0.005413,Right
6977,lower right,0.014349,Right
6977,lower right,0.012909,Right
6977,lower right,0.009823,Right
6977,lower right,0.009636,Right
6977,lower right,0.016538,Right
6977,lower right,0.035671,Right
6977,lower right,0.03639,Right
6977,lower right,0.011075,Right
6977,lower right,0.005254,Right
6977,lower right,0.009684,Right
6977,lower right,0.010627,Right
6977,lower right,0.004151,Right
6977,lower right,0.00613,Right
6977,lower right,0.008772,Right
6977,lower right,0.017658,Right
6977,lower right,0.026592,Right
6977,lower right,0.019995,Right
6977,lower right,0.011672,Right
6977,lower right,0.031692,Right
6977,lower right,0.017209,Right
6977,lower right,0.019097,Right
6977,lower right,0.009125,Right
6977,lower right,0.009624,Right
6977,lower right,0.0199,Right
6977,upper left,0.032933,Left
6977,upper left,0.021131,Left
6977,upper left,0.039169,Left
6977,upper left,0.02116,Left
6977,upper left,0.019379,Left
6977,upper left,0.016916,Left
6977,upper left,0.006534,Left
6977,upper left,0.011419,Left
6977,upper left,0.014332,Left
6977,upper left,0.009752,Left
6977,upper left,0.03382,Left
6977,upper left,0.008029,Left
6977,upper left,0.009622,Left
6977,upper left,0.021509,Left
6977,upper left,0.022893,Left
6977,upper left,0.008401,Left
6977,upper left,0.007419,Left
6977,upper left,7.86e-4,Left
6977,upper left,0.006414,Left
6977,upper left,0.003244,Left
6977,upper left,0.005534,Left
6977,upper left,0.02651,Left
6977,upper left,0.00711,Left
6977,upper left,0.005033,Left
6977,upper left,0.028524,Left
6977,upper left,0.046498,Left
6977,upper left,0.001428,Left
6977,upper left,0.021089,Left
6977,upper left,0.019581,Left
6977,upper left,0.011852,Left
6977,upper left,0.009528,Left
6977,upper left,0.005439,Left
6977,upper left,0.013111,Left
6977,upper left,0.008514,Left
6977,upper left,0.002161,Left
6977,upper left,0.019638,Left
6977,upper left,0.041049,Left
6977,upper left,0.010867,Left
6977,upper left,0.009076,Left
6977,upper left,0.01732,Left
6977,upper left,0.03401,Left
6977,upper left,0.01558,Left
6977,upper left,0.026922,Left
6977,upper left,0.010575,Left
6977,upper left,0.01153,Left
6977,upper left,0.00773,Left
6977,upper left,0.01157,Left
6977,upper left,0.041893,Left
6977,upper left,0.027199,Left
6977,upper left,0.01416,Left
6977,upper left,8.88e-4,Left
6977,upper left,0.022972,Left
6977,upper left,0.019113,Left
6977,upper left,0.03861,Left
6977,upper left,0.006705,Left
6977,upper left,0.029734,Left
6977,upper left,0.017996,Left
6977,upper left,0.004743,Left
6977,upper left,0.034583,Left
6977,upper left,0.022918,Left
6977,upper left,0.017227,Left
6977,upper left,0.03494,Left
6977,upper left,0.012455,Left
6977,upper left,0.021194,Left
6977,upper left,0.012164,Left
6977,upper left,0.022765,Left
6977,upper left,0.007529,Left
6977,upper left,0.047248,Left
6977,upper left,0.022204,Left
6977,upper left,0.023688,Left
6977,upper left,0.043117,Left
6977,upper left,0.003104,Left
6977,upper left,0.011896,Left
6977,upper left,0.010731,Left
6977,upper left,0.021584,Left
6977,upper left,0.001938,Left
6977,upper left,0.029507,Left
6977,upper left,0.007116,Left
6977,upper left,0.004056,Left
6977,upper left,0.035874,Left
6977,upper left,0.002317,Left
6977,upper left,0.00392,Left
6977,upper left,0.005071,Left
6977,upper left,0.011731,Left
6977,upper left,0.021931,Left
6977,upper left,0.015308,Left
6977,upper left,0.001613,Left
6977,upper left,0.0054729999999999996,Left
6977,upper left,0.022014,Left
6977,upper left,0.01228,Left
6977,upper left,0.00536,Left
6977,upper left,0.011746,Left
6977,upper left,0.002321,Left
6977,upper left,0.003737,Left
6977,upper left,0.008582,Left
6977,upper left,0.00735,Left
6977,upper left,0.018307,Left
6977,upper left,0.013879,Left
6977,upper left,0.026005,Left
6977,upper left,0.030568,Left
6977,upper right,0.011131,Right
6977,upper right,0.014742,Right
6977,upper right,0.023568,Right
6977,upper right,0.010499,Right
6977,upper right,0.007102,Right
6977,upper right,0.006641,Right
6977,upper right,0.002754,Right
6977,upper right,0.003667,Right
6977,upper right,0.015583,Right
6977,upper right,0.008779,Right
6977,upper right,0.033236,Right
6977,upper right,0.027638,Right
6977,upper right,0.027129,Right
6977,upper right,0.00754,Right
6977,upper right,0.01138,Right
6977,upper right,0.013973,Right
6977,upper right,0.030279,Right
6977,upper right,0.030187,Right
6977,upper right,0.005962,Right
6977,upper right,0.031644,Right
6977,upper right,0.032755,Right
6977,upper right,0.00611,Right
6977,upper right,0.008479,Right
6977,upper right,0.008864,Right
6977,upper right,0.036198,Right
6977,upper right,0.006811,Right
6977,upper right,0.013298,Right
6977,upper right,0.001969,Right
6977,upper right,0.001055,Right
6977,upper right,0.02723,Right
6977,upper right,0.022973,Right
6977,upper right,0.005436,Right
6977,upper right,0.044712,Right
6977,upper right,0.009349,Right
6977,upper right,0.021329999999999998,Right
6977,upper right,0.011265,Right
6977,upper right,0.027584,Right
6977,upper right,0.006899,Right
6977,upper right,0.015018,Right
6977,upper right,0.03078,Right
6977,upper right,0.020151,Right
6977,upper right,0.007087,Right
6977,upper right,0.012151,Right
6977,upper right,0.015105,Right
6977,upper right,0.020397,Right
6977,upper right,0.005453,Right
6977,upper right,0.004404,Right
6977,upper right,0.020019,Right
6977,upper right,0.00424,Right
6977,upper right,0.008945,Right
6977,upper right,0.015065,Right
6977,upper right,0.009372,Right
6977,upper right,0.013492,Right
6977,upper right,0.010479,Right
6977,upper right,0.007253,Right
6977,upper right,5.6e-5,Right
6977,upper right,0.007888,Right
6977,upper right,0.001176,Right
6977,upper right,0.019835,Right
6977,upper right,0.026742,Right
6977,upper right,0.014872,Right
6977,upper right,0.015708,Right
6977,upper right,0.015847,Right
6977,upper right,0.008628,Right
6977,upper right,0.013502,Right
6977,upper right,0.00673,Right
6977,upper right,0.00551,Right
6977,upper right,0.005723,Right
6977,upper right,0.016156,Right
6977,upper right,0.022989,Right
6977,upper right,0.023131,Right
6977,upper right,0.030468,Right
6977,upper right,0.01054,Right
6977,upper right,0.037824,Right
6977,upper right,0.008254,Right
6977,upper right,0.015239,Right
6977,upper right,0.011641,Right
6977,upper right,0.021304,Right
6977,upper right,0.015358,Right
6977,upper right,0.006708,Right
6977,upper right,0.01549,Right
6977,upper right,0.008014,Right
6977,upper right,0.013152,Right
6977,upper right,0.015312,Right
6977,upper right,0.008588,Right
6977,upper right,0.016061,Right
6977,upper right,0.029821,Right
6977,upper right,0.02422,Right
6977,upper right,0.014173,Right
6977,upper right,0.008037,Right
6977,upper right,0.008592,Right
6977,upper right,0.010413,Right
6977,upper right,0.0075,Right
6977,upper right,0.012876,Right
6977,upper right,0.031951,Right
6977,upper right,0.004907,Right
6977,upper right,0.022899,Right
6977,upper right,0.005961,Right
6977,upper right,0.010155,Right
6977,upper right,0.015898,Right
7536,lower left,0.004741,Left
7536,lower left,0.014419,Left
7536,lower left,0.011545,Left
7536,lower left,0.011814,Left
7536,lower left,0.017739,Left
7536,lower left,0.021426,Left
7536,lower left,0.013467,Left
7536,lower left,0.015051,Left
7536,lower left,0.013988,Left
7536,lower left,0.014073,Left
7536,lower left,0.008709,Left
7536,lower left,0.005145,Left
7536,lower left,0.009711,Left
7536,lower left,0.010975,Left
7536,lower left,0.012157,Left
7536,lower left,0.013229,Left
7536,lower left,0.01123,Left
7536,lower left,0.013321,Left
7536,lower left,0.008897,Left
7536,lower left,0.004086,Left
7536,lower left,0.014567,Left
7536,lower left,0.006259,Left
7536,lower left,0.004542,Left
7536,lower left,0.005319,Left
7536,lower left,0.008269,Left
7536,lower left,0.006684,Left
7536,lower left,0.005647,Left
7536,lower left,0.007414,Left
7536,lower left,0.013804,Left
7536,lower left,0.022839,Left
7536,lower left,0.020412,Left
7536,lower left,0.004543,Left
7536,lower left,0.008822,Left
7536,lower left,0.006669,Left
7536,lower left,0.017921,Left
7536,lower left,0.004334,Left
7536,lower left,0.011119,Left
7536,lower left,0.007089,Left
7536,lower left,0.01201,Left
7536,lower left,0.02536,Left
7536,lower left,0.019979,Left
7536,lower left,0.010743,Left
7536,lower left,0.006983,Left
7536,lower left,0.009398,Left
7536,lower left,0.008432,Left
7536,lower left,0.006624,Left
7536,lower left,0.013948,Left
7536,lower left,0.018741,Left
7536,lower left,0.007603,Left
7536,lower left,0.00823,Left
7536,lower left,0.00565,Left
7536,lower left,0.01279,Left
7536,lower left,0.012038,Left
7536,lower left,0.004294,Left
7536,lower left,0.004232,Left
7536,lower left,0.013172,Left
7536,lower left,0.007001,Left
7536,lower left,0.012201,Left
7536,lower left,0.020203,Left
7536,lower left,0.012873,Left
7536,lower left,0.007359,Left
7536,lower left,0.006127,Left
7536,lower left,0.006665,Left
7536,lower left,0.010827,Left
7536,lower left,0.01978,Left
7536,lower left,0.022772,Left
7536,lower left,0.01632,Left
7536,lower left,0.018799,Left
7536,lower left,0.017522,Left
7536,lower left,0.016781,Left
7536,lower left,0.006569,Left
7536,lower left,0.007239,Left
7536,lower left,0.01526,Left
7536,lower left,0.008667,Left
7536,lower left,0.005705,Left
7536,lower left,0.004303,Left
7536,lower left,0.006152,Left
7536,lower left,0.004908,Left
7536,lower left,0.009365,Left
7536,lower left,0.004757,Left
7536,lower left,0.01717,Left
7536,lower left,0.009875,Left
7536,lower left,0.021348,Left
7536,lower left,0.019558,Left
7536,lower left,0.007584,Left
7536,lower left,0.008799,Left
7536,lower left,0.014103,Left
7536,lower left,0.006999,Left
7536,lower left,0.00498,Left
7536,lower left,0.017411,Left
7536,lower left,0.004295,Left
7536,lower left,0.006617,Left
7536,lower left,0.009737,Left
7536,lower left,0.012675,Left
7536,lower left,0.00451,Left
7536,lower left,0.006939,Left
7536,lower left,0.026072,Left
7536,lower left,0.006737,Left
7536,lower left,0.005399,Left
7536,lower left,0.020977,Left
7536,lower right,0.019755,Right
7536,lower right,0.007558,Right
7536,lower right,0.030961,Right
7536,lower right,0.018958,Right
7536,lower right,0.019192,Right
7536,lower right,0.00613,Right
7536,lower right,0.008591,Right
7536,lower right,0.005621,Right
7536,lower right,0.013995,Right
7536,lower right,0.006168,Right
7536,lower right,0.025988,Right
7536,lower right,0.024854,Right
7536,lower right,0.009594,Right
7536,lower right,0.023181,Right
7536,lower right,0.0069,Right
7536,lower right,0.013097,Right
7536,lower right,0.018002,Right
7536,lower right,0.013734,Right
7536,lower right,0.008124,Right
7536,lower right,0.00919,Right
7536,lower right,0.011138,Right
7536,lower right,0.022889,Right
7536,lower right,0.006668,Right
7536,lower right,0.004266,Right
7536,lower right,0.023695,Right
7536,lower right,0.022184,Right
7536,lower right,0.012105,Right
7536,lower right,0.019998,Right
7536,lower right,0.021549,Right
7536,lower right,0.021527,Right
7536,lower right,0.013091,Right
7536,lower right,0.014176,Right
7536,lower right,0.018039,Right
7536,lower right,0.028579,Right
7536,lower right,0.022272,Right
7536,lower right,0.016757,Right
7536,lower right,0.006306,Right
7536,lower right,0.004677,Right
7536,lower right,0.010604,Right
7536,lower right,0.010491,Right
7536,lower right,0.0264,Right
7536,lower right,0.014855,Right
7536,lower right,0.006588,Right
7536,lower right,0.026557,Right
7536,lower right,0.007031,Right
7536,lower right,0.025919,Right
7536,lower right,0.007457,Right
7536,lower right,0.013243,Right
7536,lower right,0.025835,Right
7536,lower right,0.014317,Right
7536,lower right,0.016959,Right
7536,lower right,0.013317,Right
7536,lower right,0.015322,Right
7536,lower right,0.008776,Right
7536,lower right,0.005439,Right
7536,lower right,0.025484,Right
7536,lower right,0.016853,Right
7536,lower right,0.022605,Right
7536,lower right,0.014433,Right
7536,lower right,0.017948,Right
7536,lower right,0.016133,Right
7536,lower right,0.01436,Right
7536,lower right,0.004751,Right
7536,lower right,0.007247,Right
7536,lower right,0.013223,Right
7536,lower right,0.005277,Right
7536,lower right,0.009919,Right
7536,lower right,0.025,Right
7536,lower right,0.026913,Right
7536,lower right,0.014654,Right
7536,lower right,0.006572,Right
7536,lower right,0.010517,Right
7536,lower right,0.024629,Right
7536,lower right,0.024653,Right
7536,lower right,0.007553,Right
7536,lower right,0.019316,Right
7536,lower right,0.019599,Right
7536,lower right,0.005735,Right
7536,lower right,0.021703,Right
7536,lower right,0.004041,Right
7536,lower right,0.004575,Right
7536,lower right,0.02483,Right
7536,lower right,0.008666,Right
7536,lower right,0.009101,Right
7536,lower right,0.021274,Right
7536,lower right,0.022079,Right
7536,lower right,0.005934,Right
7536,lower right,0.026489,Right
7536,lower right,0.007514,Right
7536,lower right,0.004539,Right
7536,lower right,0.024309,Right
7536,lower right,0.011297,Right
7536,lower right,0.020191,Right
7536,lower right,0.015479,Right
7536,lower right,0.004525,Right
7536,lower right,0.006225,Right
7536,lower right,0.028805,Right
7536,lower right,0.015757,Right
7536,lower right,0.005394,Right
7536,lower right,0.021699,Right
7536,upper left,0.018482,Left
7536,upper left,0.009817,Left
7536,upper left,0.007976,Left
7536,upper left,0.008982,Left
7536,upper left,0.004147,Left
7536,upper left,0.00772,Left
7536,upper left,0.009098,Left
7536,upper left,0.007424,Left
7536,upper left,0.008788,Left
7536,upper left,0.00877,Left
7536,upper left,0.012397,Left
7536,upper left,0.008022,Left
7536,upper left,0.004783,Left
7536,upper left,0.01009,Left
7536,upper left,0.016339,Left
7536,upper left,0.008222,Left
7536,upper left,0.011799,Left
7536,upper left,0.004501,Left
7536,upper left,0.010074,Left
7536,upper left,0.00407,Left
7536,upper left,0.012243,Left
7536,upper left,0.0083,Left
7536,upper left,0.022011,Left
7536,upper left,0.005313,Left
7536,upper left,0.004774,Left
7536,upper left,0.012356,Left
7536,upper left,0.008387,Left
7536,upper left,0.009488,Left
7536,upper left,0.005031,Left
7536,upper left,0.013739,Left
7536,upper left,0.004127,Left
7536,upper left,0.00765,Left
7536,upper left,0.028156,Left
7536,upper left,0.007881,Left
7536,upper left,0.006011,Left
7536,upper left,0.019119,Left
7536,upper left,0.005467,Left
7536,upper left,0.011433,Left
7536,upper left,0.00694,Left
7536,upper left,0.006729,Left
7536,upper left,0.011474,Left
7536,upper left,0.004927,Left
7536,upper left,0.006981,Left
7536,upper left,0.012112,Left
7536,upper left,0.010176,Left
7536,upper left,0.008818,Left
7536,upper left,0.006102,Left
7536,upper left,0.018062,Left
7536,upper left,0.013943,Left
7536,upper left,0.010367,Left
7536,upper left,0.014425,Left
7536,upper left,0.004634,Left
7536,upper left,0.008307,Left
7536,upper left,0.007763,Left
7536,upper left,0.025214,Left
7536,upper left,0.007424,Left
7536,upper left,0.005525,Left
7536,upper left,0.015715,Left
7536,upper left,0.00947,Left
7536,upper left,0.006778,Left
7536,upper left,0.018799,Left
7536,upper left,0.015631,Left
7536,upper left,0.004624,Left
7536,upper left,0.016312,Left
7536,upper left,0.004551,Left
7536,upper left,0.004577,Left
7536,upper left,0.007533,Left
7536,upper left,0.01652,Left
7536,upper left,0.007824,Left
7536,upper left,0.017485,Left
7536,upper left,0.013391,Left
7536,upper left,0.008788,Left
7536,upper left,0.016252,Left
7536,upper left,0.010386,Left
7536,upper left,0.010756,Left
7536,upper left,0.012903,Left
7536,upper left,0.019724,Left
7536,upper left,0.012774,Left
7536,upper left,0.025084,Left
7536,upper left,0.024522,Left
7536,upper left,0.017358,Left
7536,upper left,0.021749,Left
7536,upper left,0.007549,Left
7536,upper left,0.006555,Left
7536,upper left,0.007582,Left
7536,upper left,0.004954,Left
7536,upper left,0.00837,Left
7536,upper left,0.00888,Left
7536,upper left,0.008339,Left
7536,upper left,0.007918,Left
7536,upper left,0.009084,Left
7536,upper left,0.006135,Left
7536,upper left,0.006063,Left
7536,upper left,0.007314,Left
7536,upper left,0.026558,Left
7536,upper left,0.014066,Left
7536,upper left,0.007434,Left
7536,upper left,0.005326,Left
7536,upper left,0.012256,Left
7536,upper left,0.005186,Left
7536,upper right,0.012652,Right
7536,upper right,0.011186,Right
7536,upper right,0.007296,Right
7536,upper right,0.007013,Right
7536,upper right,0.020331,Right
7536,upper right,0.005187,Right
7536,upper right,0.008355,Right
7536,upper right,0.004307,Right
7536,upper right,0.012281,Right
7536,upper right,0.004586,Right
7536,upper right,0.021337,Right
7536,upper right,0.004465,Right
7536,upper right,0.036774,Right
7536,upper right,0.021471,Right
7536,upper right,0.017297,Right
7536,upper right,0.004797,Right
7536,upper right,0.01249,Right
7536,upper right,0.010749,Right
7536,upper right,0.009883,Right
7536,upper right,0.029535,Right
7536,upper right,0.016331,Right
7536,upper right,0.019263,Right
7536,upper right,0.015261,Right
7536,upper right,0.007381,Right
7536,upper right,0.014048,Right
7536,upper right,0.004787,Right
7536,upper right,0.006279,Right
7536,upper right,0.030173,Right
7536,upper right,0.007279,Right
7536,upper right,0.004148,Right
7536,upper right,0.008333,Right
7536,upper right,0.01855,Right
7536,upper right,0.019884,Right
7536,upper right,0.013615,Right
7536,upper right,0.008675,Right
7536,upper right,0.007634,Right
7536,upper right,0.005164,Right
